wbic,elevation,area,elevation_ned,depth_ned,longitude,latitude,perimeter
1082700,529.1239,7152.75,529.1239,0,-89.49024,45.4382,471.53
1082800,528.6509,28859.89,528.7842,0.1333,-89.48655,45.43645,759.552
1082900,531.8384,23837.28,533.0945,1.2561,-89.49266,45.43322,667.328
1083000,540.4253,12437.28,545.0001,4.5748,-89.4968,45.43558,487.439
1083100,530.9493,8183.42,531.2999,0.3506,-89.49711,45.43036,376.96
1083300,538.2963,2096.33,538.2963,0,-89.51325,45.42467,187.282
1083400,511.0319,33625.68,511.1575,0.1256,-89.5316,45.43754,781.724
1083500,499.8911,10036.89,499.9837,0.0926,-89.54262,45.43346,452.666
1083700,513.6262,15365.78,516.1038,2.4776,-89.53563,45.41075,696.764
1083900,536.4675,4782.65,536.491,0.0235,-89.51343,45.42148,301.701
1084000,532.528,13324.81,533.1501,0.6221,-89.51347,45.41962,594.641
1084100,529.8617,11062.89,531.5814,1.7197,-89.51526,45.41338,428.449
1084200,534.6371,2955.14,535.9829,1.3458,-89.5119,45.41072,214.57
1084300,538.8619,2092.15,538.9575,0.0956,-89.51725,45.41192,180.076
1084400,536.3394,13595.11,539.6252,3.2858,-89.49637,45.41576,552.995
1084500,530.2562,4328.16,539.0564,8.8002,-89.4897,45.40977,291.487
1084600,535.7229,719.57,539.0564,3.3335,-89.49902,45.40953,102.792
1084700,536.2436,853.93,539.0564,2.8128,-89.50597,45.40976,113.545
1084800,542.021,739.96,542.021,0,-89.46808,45.41953,104.369
1084900,541.0754,7755.82,541.0754,0,-89.47033,45.41881,334.093
1085000,542.2245,12071.53,542.4101,0.1856,-89.47035,45.41665,494.819
1085100,540.8188,7792.21,541.061,0.2422,-89.46712,45.41736,494.369
1085200,541.021,2592.83,541.021,0,-89.47248,45.41917,206.306
1085300,536.021,2982.48,536.021,0,-89.47977,45.42149,237.174
1085400,531.1867,1689.3,532.4373,1.2506,-89.48298,45.42162,195.782
1085500,539.0174,17880.98,539.8046,0.7872,-89.47948,45.41726,702.402
1085600,536.9677,2325.99,548.021,11.0533,-89.46919,45.4104,202.134
1085700,536.0238,24453.39,539.0564,3.0326,-89.48447,45.41315,942.085
1085900,534.407,7141.97,534.407,0,-89.45546,45.41483,415.97
1086000,541.2836,782.19,541.2836,0,-89.45478,45.4117,105.268
1086100,533.8089,17985.69,533.8159,0.007,-89.46051,45.41477,610.912
1086200,510.4806,15973.06,517.6181,7.1375,-89.43601,45.42011,679.934
1086300,516.9271,2791.23,516.9271,0,-89.43532,45.41676,219.851
1086400,515.8537,42397.5,521.021,5.1673,-89.44109,45.41688,918.484
1086500,510.7728,13707.42,511.3688,0.596,-89.43211,45.41536,593.536
1086700,515.4997,15109.95,521.021,5.5213,-89.44258,45.4146,497.329
1086800,518.6824,1744.45,524.021,5.3386,-89.44371,45.4122,206.502
1086900,537.9678,27095.59,540.0544,2.0866,-89.50283,45.40231,754.205
1086950,524.9216,12637.92,525.0797,0.1581,-89.51386,45.4057,495.65
1087000,524.4136,16594.66,525.097,0.6834,-89.52033,45.4081,552.715
1087100,523.5249,10433.03,524.7803,1.2554,-89.5176,45.40259,375.086
1087200,521.6903,13180.59,524.8441,3.1538,-89.51535,45.40035,488.934
1087300,526.5428,14575.66,527.5624,1.0196,-89.51721,45.39893,463.333
1087350,526.3867,16732.37,530.8999,4.5132,-89.52206,45.39859,536.08
1087500,527.7057,1135.44,530.8813,3.1756,-89.52256,45.39714,143.659
1087600,525.1348,994.85,528.0259,2.8911,-89.52809,45.4084,133.925
1087700,525.455,1412.53,528.0259,2.5709,-89.52956,45.40711,159.282
1087900,516.1992,18331.13,524.7803,8.5811,-89.52956,45.4037,712.047
1088000,513.2609,8925.95,516.0124,2.7515,-89.5448,45.408,362.147
1088100,525.5862,3459.57,529.8427,4.2565,-89.53943,45.40545,274.578
1088200,541.6794,4092.43,543.6027,1.9233,-89.53709,45.39651,325.534
1088400,536.2393,2100.87,536.7316,0.4923,-89.53907,45.38998,299.898
1088500,520.6401,40487.74,523.1926,2.5525,-89.51184,45.38261,1202.539
1088600,514.834,26401.81,516.4573,1.6233,-89.51913,45.38218,957.639
1088700,524.021,6351.02,524.021,0,-89.48987,45.38903,466.92
1088900,524.3399,29533.67,524.7336,0.3937,-89.49982,45.38869,695.495
1089000,524.021,4680.15,524.021,0,-89.48901,45.3876,276.144
1089100,523.021,1474.04,523.021,0,-89.4874,45.38558,147.292
1089200,524.021,10775.71,524.021,0,-89.49205,45.3872,418.796
1089300,514.9884,13300.48,515.7241,0.7357,-89.49177,45.38061,645.284
1089400,523.8013,16247.88,523.9441,0.1428,-89.50286,45.38545,541.351
1089500,511.2639,10086.77,515.8082,4.5443,-89.49997,45.38115,483.295
1089600,518.021,5867.5,518.021,0,-89.47327,45.38912,362.78
1089700,529.1155,5158.74,529.1155,0,-89.47948,45.39449,292.3
1089800,523.0009,9974.45,523.0009,0,-89.4815,45.38946,399.915
1090000,517.9876,4212.28,519.1827,1.1951,-89.47549,45.38505,363.816
1090400,513.9383,15390.02,513.9383,0,-89.31414,45.4671,462.867
1090500,511.4015,7441.6,511.4046,0.0031,-89.30663,45.45472,415.795
1090600,511.3023,1743.34,511.3073,0.005,-89.30876,45.45489,222.191
1090700,507.824,2954.51,507.8876,0.0636,-89.32329,45.46829,199.29
1090800,514.7114,2035.46,517.3211,2.6097,-89.34146,45.46769,185.125
1090900,512.0912,2516.84,512.0912,0,-89.35185,45.46465,252.15
1091000,518.525,1890.63,518.525,0,-89.37856,45.46893,170.565
1091100,518.2118,993.63,518.2118,0,-89.37768,45.46797,120.984
1091200,518.3448,4276.02,518.3448,0,-89.37826,45.46649,323.973
1091300,518.021,6967.81,518.021,0,-89.38306,45.45907,356.429
1091400,512.021,2999.17,512.021,0,-89.38267,45.45531,202.529
1091500,512.0187,30890.24,512.0402,0.0215,-89.38003,45.45389,824.388
1091700,517.021,3535.26,518.021,1,-89.38431,45.46065,290.671
1091800,510.1622,1998.88,512.021,1.8588,-89.41272,45.45133,167.307
1091900,511.1316,2366.66,511.1316,0,-89.41032,45.44901,218.975
1092000,516.9386,7639.61,516.9386,0,-89.40898,45.4433,335.731
1092200,510.5591,12175.59,516.4355,5.8764,-89.4118,45.44423,453.779
1092300,511.5325,3945.6,511.625,0.0925,-89.30421,45.45335,260.004
1092500,508.2651,1175.78,508.2651,0,-89.38237,45.41807,134.664
1092600,524.1561,1850.85,524.1561,0,-89.38748,45.40839,166.625
1092900,514.9281,6306.69,515.1616,0.2335,-89.36744,45.41036,287.209
1093000,517.1269,9708.55,517.1348,0.0079,-89.37409,45.41118,363.562
1093100,507.3515,2316.34,507.3515,0,-89.35402,45.40935,219.065
1093200,514.1603,6647.61,514.1603,0,-89.33786,45.40096,309.36
1093300,520.5954,7416.86,520.6326,0.0372,-89.34826,45.39667,313.592
1093500,514.9832,12003.95,514.9993,0.0161,-89.36893,45.40394,490.901
1093600,524.5303,5667.67,524.5303,0,-89.37729,45.40589,308.939
1093900,523.9853,1869.84,523.9853,0,-89.39046,45.40709,187.195
1094200,502.8991,348.24,502.8991,0,-89.35082,45.38512,69.746
1094300,537.8191,1001.15,537.8191,0,-89.30402,45.38093,170.17
1094500,501.2908,2969.73,505.7293,4.4385,-89.20129,45.45646,217.392
1094700,509.9008,1483.43,511.761,1.8602,-89.22614,45.4661,155.413
1094800,511.3313,8610.52,511.3325,0.0012,-89.21868,45.46363,393.266
1095100,516.6849,1933.59,516.6849,0,-89.2732,45.46871,163.935
1095200,515.1393,3478.72,515.1393,0,-89.281,45.46767,236.793
1095300,514.1753,1573.33,515.4042,1.2289,-89.28331,45.46462,156.93
1095400,514.8345,4026,514.8345,0,-89.28893,45.46029,227.694
1095600,513.6947,644.12,513.9256,0.2309,-89.28205,45.44819,97.859
1095700,511.5659,15458.81,511.5814,0.0155,-89.30105,45.45041,1168.919
1095750,529.1792,2554.73,529.1792,0,-89.23117,45.4385,188.21
1095800,524.0674,4255.7,525.3391,1.2717,-89.23075,45.43216,337.817
1095900,512.5409,2741.96,512.5502,0.0093,-89.2471,45.42986,191.88
1096100,512.6313,21246.07,512.6796,0.0483,-89.25994,45.4312,528.6
1096200,513.2487,3849.17,515.4906,2.2419,-89.2632,45.41489,263.795
1096300,522.7687,8633.44,526.5574,3.7887,-89.23888,45.42248,371.479
1096400,514.8108,3055.56,516.1215,1.3107,-89.2457,45.42236,206.761
1096600,514.6772,548.63,514.6772,0,-89.25694,45.41738,107.3
1096700,526.7208,2110.8,526.9296,0.2088,-89.23166,45.39588,164.462
1096800,529.108,6076.37,529.108,0,-89.26431,45.39417,304.049
1096900,535.8659,3068.84,536.0953,0.2294,-89.27079,45.38925,234.973
1097100,522.9299,68292.67,523.1218,0.1919,-89.21968,45.38858,1355.716
1097200,526.5828,13706.73,526.5828,0,-89.20597,45.39213,506.393
1097300,526.7208,11246.94,526.7719,0.0511,-89.20872,45.39382,404.758
1097400,517.9366,17772.05,517.9888,0.0522,-89.1792,45.39106,518.622
1097500,520.9296,15754.75,520.9296,0,-89.17848,45.38813,528.36
1097800,444.5497,3440.95,444.55,0.0003,-89.84989,45.50979,303.281
1097900,447.7552,10777.78,447.7552,0,-89.68236,45.55364,431.5
1098100,447.8759,3282.63,448.6533,0.7774,-89.70615,45.55379,381.499
1098300,448.0219,1715.32,448.0219,0,-89.75446,45.5348,165.239
1098400,442.3652,9262.91,450.9297,8.5645,-89.69728,45.53183,591.202
1098500,448.6391,4554.4,448.6391,0,-89.67838,45.5257,286.472
1098600,448.0565,570.23,448.1402,0.0837,-89.67855,45.51023,94.282
1098700,447.7516,5197.71,447.7516,0,-89.68254,45.50874,266.381
1098800,445.0011,8913.03,445.0233,0.0222,-89.67863,45.485,478.332
1098900,441.519,2067.67,441.6294,0.1104,-89.78765,45.48209,197.41
1099000,439.1266,1466.2,439.2598,0.1332,-89.79404,45.47778,147.729
1099100,439.2134,2450.77,439.2134,0,-89.7724,45.4749,215.095
1099200,438.996,1379.63,439.7316,0.7356,-89.73792,45.47306,146.516
1099300,471.896,29232.76,471.9053,0.0093,-89.61196,45.55153,1117.44
1099400,458.8862,5472.06,469.1325,10.2463,-89.62828,45.55525,304.367
1099500,459.8969,4048.54,459.9776,0.0807,-89.63935,45.55414,242.671
1099600,453.4626,5968.02,453.4626,0,-89.66574,45.55509,391.225
1099700,455.992,338.18,455.992,0,-89.66781,45.55385,66.951
1099800,456.2976,3760.37,458.2743,1.9767,-89.62643,45.52944,242.626
1099900,445.9469,2676.73,454.1934,8.2465,-89.60676,45.51592,237.655
1100100,453.8508,7582.64,453.8707,0.0199,-89.63372,45.51186,910.085
1100200,450.4949,3080.06,450.4949,0,-89.66681,45.51617,234.719
1100300,447.7681,3499.64,447.7924,0.0243,-89.67132,45.50849,213.077
1100400,453.5508,2281.86,453.564,0.0132,-89.63162,45.51017,215.664
1100500,448.3604,2884.4,448.8333,0.4729,-89.63188,45.50003,230.892
1100600,456.8956,2994.44,456.8981,0.0025,-89.6113,45.50819,235.415
1100700,446.8721,3213.98,446.8721,0,-89.61897,45.5071,233.727
1100800,448.1506,2184.82,448.1506,0,-89.6173,45.5088,178.246
1100900,446.2248,2872.09,446.4119,0.1871,-89.6219,45.50421,212.112
1101000,462.4973,15126.92,462.5439,0.0466,-89.54945,45.50256,518.914
1101100,445.5108,2987.64,445.5957,0.0849,-89.60975,45.48712,312.435
1101200,445.1743,2790.5,445.4326,0.2583,-89.61293,45.48721,253.88
1101300,447.3698,103841.06,447.3864,0.0166,-89.63679,45.48985,5287.683
1101400,446.1436,10915.56,451.1104,4.9668,-89.65429,45.49375,459.252
1101500,447.7866,1459.15,447.7866,0,-89.65708,45.49202,142.408
1101600,444.7095,14650.54,444.7434,0.0339,-89.66487,45.49098,490.354
1101700,445.9191,6840.19,445.9191,0,-89.65368,45.48072,382.926
1101800,446.3585,1117.78,448.9198,2.5613,-89.61168,45.46922,135.795
1101900,447.511,20178.62,447.9338,0.4228,-89.62897,45.47047,592.173
1102000,482.707,3904.86,482.707,0,-89.43877,45.55041,247.358
1102100,476.8915,6497.92,481.7928,4.9013,-89.52434,45.54086,483.119
1102200,464.9672,43060.86,469.9759,5.0087,-89.53937,45.53585,1669.919
1102300,472.1399,8857.62,472.1399,0,-89.53113,45.53454,404.045
1102400,464.8317,6186.38,469.9759,5.1442,-89.54175,45.53291,305.53
1102600,480.097,44549.56,482.2293,2.1323,-89.49332,45.52654,805.915
1102700,479.6569,16881.49,482.7689,3.112,-89.49752,45.52681,558.162
1102800,481.2841,1684.86,481.3168,0.0327,-89.5067,45.52965,154.391
1102900,480.3945,5184.01,483.8567,3.4622,-89.50411,45.52729,306.771
1103000,481.1388,13523.52,481.3537,0.2149,-89.5095,45.52568,426.905
1103100,480.0827,5790.92,480.5677,0.485,-89.47479,45.52983,325.353
1103200,480.1415,7661.86,480.345,0.2035,-89.48696,45.53211,373.519
1103300,482.6584,530.92,484.1371,1.4787,-89.48605,45.52988,86.873
1103400,483.6821,2251.61,483.6821,0,-89.48955,45.52377,190.027
1103500,462.3501,6365.49,462.4236,0.0735,-89.54588,45.50233,371.383
1103600,493.1001,25111.83,495.625,2.5249,-89.44777,45.5099,595.32
1103700,498.2303,3993.82,507.1257,8.8954,-89.43562,45.51069,253.95
1103800,496.5645,15968.41,500.2013,3.6368,-89.43884,45.5079,778.5
1103900,498.3463,4940.62,500.0548,1.7085,-89.44351,45.50692,424.005
1104000,501.8189,1423.97,502.0479,0.229,-89.43434,45.50403,151.734
1104100,501.6022,1994.46,502.0479,0.4457,-89.43534,45.50382,184.437
1104200,504.6433,888.59,505.1772,0.5339,-89.42838,45.49866,108.636
1104300,511.0495,1521.28,511.0495,0,-89.42816,45.48632,144.491
1104400,511.545,2995.57,511.545,0,-89.42634,45.48609,252.592
1104500,511.5181,1377.8,511.5181,0,-89.42882,45.48187,138.209
1104600,510.1144,21146.39,512.021,1.9066,-89.48974,45.47209,636.427
1104900,512.021,14641.32,512.021,0,-89.48508,45.47067,572.218
1105000,511.021,1114.48,511.021,0,-89.42591,45.46773,124.389
1105100,490.709,10618,490.709,0,-89.31765,45.54802,384.601
1105200,487.9047,4035.94,487.9047,0,-89.38313,45.54518,267.727
1105300,490.9261,65643.3,490.9549,0.0288,-89.37735,45.54238,2133.357
1105400,484.6449,4780.67,484.6449,0,-89.42249,45.54217,261.91
1105500,489.9224,1805.51,489.9224,0,-89.39236,45.52955,160.489
1105600,488.9121,3608.31,488.9121,0,-89.3951,45.52908,224.225
1105700,493.3687,16145.67,493.3687,0,-89.32242,45.5401,488.224
1105800,492.963,1651.63,492.9767,0.0137,-89.32436,45.52383,159.344
1105900,504.4711,18687.17,504.5008,0.0297,-89.33637,45.48753,689.395
1106000,502.4059,1633.85,502.4059,0,-89.35842,45.49197,179.542
1106100,505.4659,9973.63,509.2306,3.7647,-89.3684,45.4849,403.79
1106200,516.2938,4792.83,517.2805,0.9867,-89.40067,45.49228,280.397
1106300,518.2446,5614.11,518.2446,0,-89.41405,45.4835,268.791
1106400,512.2026,51096.08,512.2026,0,-89.42076,45.48901,1580.435
1106500,512.0825,13122.46,512.0825,0,-89.42504,45.48008,447.832
1106600,508.8813,41571.54,509.2481,0.3668,-89.41562,45.47295,1377.139
1106700,508.0847,28245.99,509.0165,0.9318,-89.42464,45.47321,731.834
1106800,511.305,6471.42,511.305,0,-89.42016,45.47023,328.444
1106900,512.0453,8807.67,512.0453,0,-89.41975,45.46778,364.787
1107000,520.2943,24688.98,526.7891,6.4948,-89.39749,45.4813,607.008
1107100,524.021,4680.59,524.021,0,-89.38457,45.47152,305.655
1107200,529.3866,13091.68,529.3866,0,-89.40257,45.46972,440.492
1107300,523.0766,1941.49,523.0766,0,-89.38316,45.47093,180.796
1107400,504.0117,29853.5,511.5846,7.5729,-89.36444,45.47868,659.285
1107500,507.0971,4622.23,507.0971,0,-89.35086,45.47499,244.984
1107600,511.1817,1763.33,511.1963,0.0146,-89.35264,45.4732,237.26
1107800,505.3855,4855.2,505.3855,0,-89.33645,45.47971,319.267
1107900,493.4385,17659.26,493.4784,0.0399,-89.24599,45.50113,561.435
1108000,509.0432,5388.67,509.0432,0,-89.27806,45.48609,278.659
1108100,504.4711,4861.99,504.4756,0.0045,-89.26535,45.47873,259.78
1108200,514.2174,2010.77,514.2174,0,-89.26048,45.47211,166.246
1108300,513.8636,1272.67,513.8636,0,-89.25957,45.47123,161.83
1108400,517.5036,4596.6,517.5036,0,-89.26632,45.47079,267.801
1108600,505.33,2027.39,505.8741,0.5441,-89.22148,45.47888,202.178
1109100,504.9815,2041.21,504.9815,0,-89.20641,45.47386,185.661
1109200,511.4124,2951.62,512.3491,0.9367,-89.21279,45.46924,245.394
1109250,499.9098,874.88,499.9098,0,-90.10275,45.58371,111.163
1109300,458.1865,27204.57,458.318,0.1315,-89.92591,45.59853,799.642
1109400,467.4867,4656.23,467.4867,0,-89.90797,45.61206,272.02
1109500,449.5779,12379.57,449.5779,0,-89.90497,45.56339,408.518
1109600,476.9277,13092.31,476.9573,0.0296,-89.67967,45.60086,629.714
1109800,450.4949,472.06,450.8347,0.3398,-89.70616,45.55686,80.541
1109900,447.9784,3396.24,448.7736,0.7952,-89.69095,45.56332,216.747
1110000,479.3904,10039.15,481.5978,2.2074,-89.57504,45.63787,384.731
1110100,481.5532,7184.89,481.5978,0.0446,-89.58012,45.6324,311.075
1110200,480.1422,2661.6,481.5978,1.4556,-89.57945,45.63006,241.173
1110300,478.1074,6065.45,481.5978,3.4904,-89.58774,45.63101,433.319
1110500,467.8604,5827.91,471.2297,3.3693,-89.65605,45.63448,714.148
1110700,462.9625,5564.18,463.6682,0.7057,-89.62365,45.61501,279.995
1110900,479.6696,9399.46,481.5978,1.9282,-89.57841,45.62856,677.166
1111000,476.2957,5936.94,481.5978,5.3021,-89.58691,45.6292,413.777
1111100,476.9571,12487.9,484.0854,7.1283,-89.56702,45.61631,472.05
1111200,473.5098,4428.96,480.4029,6.8931,-89.5841,45.60058,263.481
1111300,472.7357,1136.17,480.4029,7.6672,-89.5875,45.6013,124.836
1111400,468.0623,22046.62,472.1359,4.0736,-89.65631,45.61187,654.54
1111500,471.5518,33231.72,471.5802,0.0284,-89.66822,45.61018,924.891
1111600,475.2055,63255.36,475.2062,0.0007,-89.5764,45.59493,979.886
1111700,476.4673,922.11,483.6103,7.143,-89.58801,45.59997,128.735
1111800,474.9274,2083.32,474.9274,0,-89.57432,45.57624,177.014
1111900,474.7365,2728.76,474.7365,0,-89.57371,45.57525,216.455
1112000,474.6161,5511.57,474.6161,0,-89.5735,45.57459,307.126
1112100,469.7236,934.93,473.6467,3.9231,-89.63463,45.58055,242.226
1112200,468.1895,9950.35,468.1895,0,-89.61653,45.56971,376.749
1112300,480.0225,5597.42,484.7225,4.7,-89.45386,45.64081,282.65
1112400,482.225,658.18,484.7225,2.4975,-89.45255,45.63917,92.632
1112500,480.1187,40600.51,481.639,1.5203,-89.46459,45.63926,1202.331
1112600,481.2921,13719.62,481.3387,0.0466,-89.4665,45.63303,806.741
1112650,480.4145,4996.58,487.5304,7.1159,-89.46779,45.62911,273.738
1112700,481.0896,1686.79,481.3387,0.2491,-89.48114,45.63725,179.729
1112800,484.6449,696.85,484.6449,0,-89.4803,45.6343,117.465
1112900,484.4483,18977.72,493.6583,9.21,-89.53132,45.64124,611.519
1113000,483.008,10360.02,491.7474,8.7394,-89.53523,45.64121,529.305
1113100,484.2581,23299.34,490.333,6.0749,-89.5412,45.63612,693.763
1113200,483.4321,25275.12,483.9525,0.5204,-89.49325,45.6149,768.047
1113300,484.6334,7706.29,485.0805,0.4471,-89.50004,45.61403,360.05
1113400,485.0965,5009.93,485.5013,0.4048,-89.48708,45.61912,369.62
1113500,484.4657,1706.04,484.4657,0,-89.48932,45.61483,173.331
1113600,474.7542,2812.97,474.7938,0.0396,-89.43593,45.61077,219.312
1113700,472.3539,29757.28,475.5008,3.1469,-89.43921,45.61249,768.69
1113800,476.3655,5857.71,476.3655,0,-89.44291,45.60182,350.943
1113900,479.6802,3724.15,484.0854,4.4052,-89.54704,45.60634,225.346
1114000,480.9474,8411.74,481.5888,0.6414,-89.54636,45.59456,346.543
1114100,479.6064,17512.67,481.6762,2.0698,-89.54662,45.58966,489.887
1114200,481.8152,11063.2,481.8263,0.0111,-89.48454,45.59385,695.493
1114300,478.006,5439.17,478.006,0,-89.43228,45.59563,307.071
1114400,477.7205,7077.85,481.5968,3.8763,-89.43656,45.58228,408.305
1114500,461.7779,2876.77,461.9168,0.1389,-89.46648,45.57136,224.474
1114600,461.7846,1254.97,461.9168,0.1322,-89.46407,45.5706,136.808
1114700,466.0091,789.39,466.0091,0,-89.47873,45.57126,109.007
1114800,478.5408,3828.54,478.7155,0.1747,-89.52359,45.58043,230.879
1114900,476.4869,1990.99,478.0309,1.544,-89.45284,45.56634,224.398
1115000,477.3908,23501.63,478.5643,1.1735,-89.34842,45.63798,599.913
1115100,480.1876,15078.38,480.6171,0.4295,-89.35787,45.64219,698.391
1115200,484.7964,868.52,484.7964,0,-89.36524,45.64445,144.348
1115300,476.1699,3384.64,477.3766,1.2067,-89.35151,45.63055,223.233
1115500,476.9514,16555.36,476.9665,0.0151,-89.426,45.62349,609.792
1115600,479.1949,973.66,480.7986,1.6037,-89.34415,45.62079,118.572
1115700,477.0742,1811.12,477.2831,0.2089,-89.34415,45.61882,182.3
1115800,478.181,10632.1,478.371,0.19,-89.337,45.62225,405.839
1115900,477.0258,1103.87,477.0456,0.0198,-89.32544,45.61719,132.717
1116000,475.2693,10099.83,476.0047,0.7354,-89.37409,45.60361,448.585
1116100,480.89,3294.94,481.0933,0.2033,-89.40794,45.60173,208.108
1116200,484.6374,3130.8,484.6374,0,-89.41213,45.61365,223.83
1116300,480.6883,2284.7,481.0635,0.3752,-89.40633,45.59782,196.442
1116500,481.1776,3588.78,481.1776,0,-89.40746,45.59588,265.705
1116600,474.8922,2545.12,475.0567,0.1645,-89.34791,45.59928,248.748
1116700,478.2207,8817.74,478.4123,0.1916,-89.37606,45.58172,364.144
1116800,480.3249,2447.66,480.3249,0,-89.36914,45.57484,187.664
1117000,482.7291,1699.61,483.0981,0.369,-89.37954,45.57695,165.678
1117100,480.9872,2448.16,481.0391,0.0519,-89.38558,45.57319,194.517
1117200,480.9872,718.34,481.0391,0.0519,-89.39151,45.5763,100.164
1117300,478.5411,1831.92,478.5411,0,-89.39757,45.57587,160.409
1117400,486.7805,6007.97,486.7849,0.0044,-89.39276,45.56476,280.063
1117500,480.9371,15405.55,481.5965,0.6594,-89.36833,45.56695,529.955
1117600,483.6131,21171.37,483.9956,0.3825,-89.37274,45.56343,555.333
1117700,483.5764,31814.53,484.1239,0.5475,-89.37776,45.56876,687.615
1117800,483.4257,1993.09,483.4257,0,-89.38397,45.56908,171.643
1117900,483.4767,6338.66,483.4767,0,-89.27543,45.55519,286.459
1118100,490.7117,4730.11,490.8365,0.1248,-89.12709,45.591,266.192
1118200,485.6472,344.78,485.6472,0,-89.15402,45.57285,68.716
1118300,472.5977,16252.27,475.3105,2.7128,-89.99746,45.72956,513.216
1118400,473.3244,2207.22,473.7121,0.3877,-89.96494,45.69387,189.307
1118500,465.5282,1336.59,465.5282,0,-89.8756,45.72115,155.809
1118600,464.2373,1686.89,464.2373,0,-89.88379,45.72135,180.184
1118750,465.6851,3000.36,465.6851,0,-89.84586,45.69901,215.983
1118800,470.2205,2659.34,472.4518,2.2313,-89.89238,45.6832,212.49
1118900,473.2928,15447.3,474.8963,1.6035,-89.68091,45.72086,628.62
1119000,472.739,3411.4,472.7866,0.0476,-89.69303,45.72432,296.491
1119100,470.8926,1907.62,475.9924,5.0998,-89.69811,45.73094,237.471
1119200,471.6964,470.69,475.1925,3.4961,-89.70028,45.72705,89.681
