lakeid,lakename,year4,daynum,sampledate,rep,station,depth,wtemp,o2,cond,alk,chlor,phaeo,ph,doc,dic,totnuf,totpuf,suva,flag_wtemp,flag_o2,flag_o2sat,flag_cond,flag_alk,flag_chlor,flag_phaeo,flag_ph,flag_doc,flag_dic,flag_totnuf,flag_totpuf,flag_suva
"SA","Star Lake",2004,161,2004-06-09,1,11,0.00,18.02,9.41,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,2.00,18.02,9.43,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,5.00,18.00,9.44,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,7.00,13.09,10.32,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,10.00,9.21,9.48,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,12.00,7.63,7.78,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,14.00,7.34,7.50,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,15.00,7.17,7.04,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,17.00,7.06,6.60,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,20.00,6.87,0.44,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,21.00,6.85,0.20,,,,,,,,,,,,,,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,0.00,13.10,10.00,,,,,,,,,,,"J","J",,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,1.00,13.10,10.00,,,,,,,,,,,"J","J",,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,2.00,13.00,10.00,,,,,,,,,,,"J","J",,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,3.00,12.90,10.00,,,,,,,,,,,"J","J",,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,4.00,12.90,10.00,,,,,,,,,,,"J","J",,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,6.00,12.60,9.90,,,,,,,,,,,"J","J",,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,7.00,12.60,9.80,,,,,,,,,,,"J","J",,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,8.00,12.60,9.80,,,,,,,,,,,"J","J",,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,10.00,11.00,8.10,,,,,,,,,,,"""E"," J""",,"J",,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,11.00,11.70,7.90,,,,,,,,,,,"""E"," J""",,"J",,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,12.00,11.55,6.40,,,,,,,,,,,"""E"," J""",,"J",,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,0.50,,,105.00,618.00,3.50,-0.10,7.82,,,261,7,144.040,,,,,,,"S",,"D","D",,,
"TI","Twin Lake South",2004,154,2004-06-02,2,11,0.50,,,105.00,848.00,4.00,0.10,7.83,,,242,39,,,,,,,,,,"D","D",,,
"LA","Lake Laura",2004,182,2004-06-30,1,11,3.00,18.10,10.10,,,,,,,,,,,,,,,,,,,,,,,
"LA","Lake Laura",2004,182,2004-06-30,1,11,5.00,17.50,10.30,,,,,,,,,,,,,,,,,,,,,,,
"LA","Lake Laura",2004,182,2004-06-30,1,11,8.00,17.30,10.10,,,,,,,,,,,,,,,,,,,,,,,
"LA","Lake Laura",2004,182,2004-06-30,1,11,10.00,16.50,8.70,,,,,,,,,,,,,,,,,,,,,,,
"LA","Lake Laura",2004,182,2004-06-30,1,11,11.00,16.20,0.70,,,,,,,,,,,,,,,,,,,,,,,
"LA","Lake Laura",2004,182,2004-06-30,1,11,0.50,,,,,2.30,-0.50,,,,,,,,,,,,,"S",,,,,,
"LA","Lake Laura",2004,182,2004-06-30,2,11,0.50,,,,,2.60,-0.50,,,,,,,,,,,,,"S",,,,,,
"MR","Morton Lake",2004,182,2004-06-30,1,11,1.00,19.70,10.10,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2004,182,2004-06-30,1,11,3.00,18.40,9.90,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2004,182,2004-06-30,1,11,4.00,17.40,9.40,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2004,182,2004-06-30,1,11,6.00,15.90,5.80,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2004,182,2004-06-30,1,11,7.00,12.50,1.20,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2004,182,2004-06-30,2,11,0.50,,,,,4.20,0.30,,,,,,,,,,,,,,,,,,,
"AN","Anvil Lake",2004,258,2004-09-14,2,11,0.50,,,,,,,,3.55,3.68,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,259,2004-09-15,1,11,0.50,,,,,,,,11.67,8.12,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,259,2004-09-15,1,11,0.50,,,,,,,,6.72,4.72,,,,,,,,,,,,,,,,
"EA","Eagle Lake",2004,258,2004-09-14,1,11,0.50,,,,,,,,6.83,8.80,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,259,2004-09-15,1,11,0.50,,,,,,,,5.89,5.57,,,,,,,,,,,,,,,,
"JO","Johnson Lake",2004,257,2004-09-13,1,11,0.50,,,,,,,,3.61,10.61,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,259,2004-09-15,1,11,0.50,,,,,,,,2.80,1.38,,,,,,,,,,,,,,,,
"MU","Muskellunge Lake",2004,258,2004-09-14,1,11,0.50,,,,,,,,6.52,9.30,,,,,,,,,,,,,,,,
"MU","Muskellunge Lake",2004,258,2004-09-14,2,11,0.50,,,,,,,,6.79,9.63,,,,,,,,,,,,,,,,
"OT","Otter Lake",2004,258,2004-09-14,1,11,0.50,,,,,,,,6.64,8.56,,,,,,,,,,,,,,,,
"PI","Pioneer Lake",2004,258,2004-09-14,1,11,0.50,,,,,,,,4.21,10.18,,,,,,,,,,,,,,,,
"PI","Pioneer Lake",2004,258,2004-09-14,2,11,0.50,,,,,,,,4.20,10.05,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,257,2004-09-13,1,11,0.50,,,,,,,,3.62,8.16,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,259,2004-09-15,2,11,0.50,,,,,,,,3.50,8.34,,,,,,,,,,,,,,,,
"TI","Twin Lake South",2004,258,2004-09-14,1,11,0.50,,,,,,,,3.32,11.11,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,155,2004-06-03,1,11,2.00,14.00,9.80,,,,,,,,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,155,2004-06-03,1,11,5.00,12.80,9.20,,,,,,,,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,155,2004-06-03,1,11,7.00,11.80,8.30,,,,,,,,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,155,2004-06-03,1,11,10.00,8.70,4.00,,,,,,,,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,155,2004-06-03,2,11,0.50,,,68.00,566.00,2.60,0.30,7.36,,,677,3,,,,,,,,,,"D","D",,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,5.00,12.80,9.90,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,11.00,7.20,8.60,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,14.00,6.40,7.80,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,17.00,6.00,7.10,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,12.00,6.48,6.63,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,14.00,6.20,6.33,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,20.00,5.80,0.20,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,4.00,15.81,10.19,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,7.00,10.10,12.47,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,13.00,6.67,7.18,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,159,2004-06-07,1,11,0.00,17.90,10.90,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,159,2004-06-07,1,11,5.00,16.00,11.00,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,159,2004-06-07,1,11,8.00,12.40,0.20,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,182,2004-06-30,1,11,3.00,18.10,9.90,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,8.00,10.00,11.94,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,14.00,5.95,5.22,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,0.50,,,16.00,,1.60,0.00,7.09,,,209,37,76.910,,,,,"D",,,,"D","D",,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,1,11,6.00,13.50,10.50,,,,,,,,,,,,,,,,,,,,,,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,1,11,9.00,8.50,7.90,,,,,,,,,,,,,,,,,,,,,,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,1,11,12.00,7.30,1.80,,,,,,,,,,,,,,,,,,,,,,,
"OT","Otter Lake",2004,160,2004-06-08,1,11,6.00,13.30,4.70,,,,,,,,,,,,,,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,4.00,12.58,10.50,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,8.00,12.30,9.45,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,2,11,0.50,,,97.00,935.00,7.40,-0.40,7.70,,,324,12,,,,,,,,"S",,"D","D",,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,5.00,13.50,11.10,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,8.00,12.30,11.30,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,14.00,6.30,9.20,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,20.00,5.90,0.20,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,1,11,22.00,6.83,0.14,,,,,,,,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,161,2004-06-09,2,11,0.50,,,77.00,642.00,2.80,0.30,8.01,,,257,2,,,,,,,,,,"D","D",,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,5.00,12.70,9.90,,,,,,,,,,,"J","J",,,,,,,,,,,
"TI","Twin Lake South",2004,154,2004-06-02,1,11,13.00,10.65,0.30,,,,,,,,,,,"""E"," J""",,"J",,,,,,,,,
"LA","Lake Laura",2004,182,2004-06-30,1,11,0.00,19.30,9.40,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2004,182,2004-06-30,1,11,8.00,12.40,0.90,,,,,,,,,,,,,,,,,,,,,,,
"AN","Anvil Lake",2004,258,2004-09-14,1,11,0.50,,,,,,,,3.51,3.76,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,259,2004-09-15,2,11,0.50,,,,,,,,6.57,4.65,,,,,,,,,,,,,,,,
"EA","Eagle Lake",2004,258,2004-09-14,2,11,0.50,,,,,,,,6.43,8.73,,,,,,,,,,,,,,,,
"LI","Little Crawling Stone Lake",2004,257,2004-09-13,1,11,0.50,,,,,,,,4.43,7.03,,,,,,,,,,,,,,,,
"BG","Big Lake",2001,172,2001-06-21,1,11,10.00,9.60,1.68,,,,,,,,,,,,,,,,,,,,,,,
"BG","Big Lake",2001,172,2001-06-21,1,11,14.00,6.10,0.17,,,,,,,,,,,,,,,,,,,,,,,
"BG","Big Lake",2001,172,2001-06-21,1,11,16.00,5.80,0.16,,,,,,,,,,,,,,,,,,,,,,,
"BG","Big Lake",2001,172,2001-06-21,1,11,19.00,5.50,0.12,,,,,,,,,,,,,,,,,,,,,,,
"BG","Big Lake",2001,240,2001-08-28,1,11,2.00,22.01,8.21,,,,,,,,,,,,,,,,,,,,,,,
"LN","Little Rock Lake - North",2002,151,2002-05-31,1,11,0.50,,,,,3.03,0.43,,4.18,0.63,,,132.560,,,,,,,,,,,,,
"TW","Towanda Lake",2002,143,2002-05-23,2,11,0.50,,,,,5.65,1.87,,5.02,2.49,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,0.50,,,74.00,688.00,9.90,-8.20,7.78,3.34,9.33,261,17,,,,,,,"O",,,,,,,
"DA","Day Lake",2004,161,2004-06-09,2,11,0.50,,,11.00,47.00,0.60,0.40,6.64,,,310,0,,,,,,,,,,"D","D",,,
"ES","Escanaba Lake",2004,159,2004-06-07,2,11,0.50,,,46.00,400.00,6.10,-0.80,7.99,,,399,24,,,,,,,,"S",,"D","D",,,
"SR","Spruce Lake",2001,264,2001-09-21,2,11,0.00,17.46,8.98,9.16,17.72,,,5.86,4.35,0.81,339,59,,,,,,,,,,,,,"K",
"TN","Tenderfoot Lake",2001,269,2001-09-26,2,11,0.00,14.48,9.61,116.94,1070.00,,,7.76,10.59,14.09,570,16,,,,,,,"U","U",,"K",,,,
"LN","Little Rock Lake - North",2001,274,2001-10-01,2,11,0.00,14.93,8.89,,,,,,13.38,1.06,,,,,,,,,,,,"K",,,,
"BR","Brandy Lake",2001,267,2001-09-24,2,11,0.00,,,,,,,,3.22,12.40,,,,,,,,,,,,,,,,
"BP","Big Portage Lake",2001,266,2001-09-23,2,11,0.00,,,,,,,,4.19,4.05,,,,,,,,,,,,,,,,
"BI","Birch Lake",2002,177,2002-06-26,1,11,0.50,,,83.00,702.60,3.99,1.47,7.88,11.00,8.94,565,14,282.040,,,,,,,,,,,,,
"BO","Black Oak Lake",2002,176,2002-06-25,1,11,0.50,,,50.00,423.55,2.21,0.51,8.25,4.27,5.66,343,5,63.490,,,,,,,,,,,,,
"LO","Lost Lake",2002,172,2002-06-21,1,11,0.50,,,75.00,,9.62,0.97,7.99,4.01,8.01,293,14,196.550,,,,,,,,,,,,,
"MN","Moon Lake",2002,179,2002-06-28,2,11,0.50,,,21.00,115.63,3.91,1.12,7.82,4.89,1.71,419,6,,,,,,,,,,,,,,
"DA","Day Lake",2004,257,2004-09-13,1,11,0.50,,,,,,,,3.59,0.89,,,,,,,,,,,,,,,,
"JO","Johnson Lake",2004,257,2004-09-13,2,11,0.50,,,,,,,,4.58,10.63,,,,,,,,,,,,,,,,
"OT","Otter Lake",2004,258,2004-09-14,2,11,0.50,,,,,,,,6.75,8.61,,,,,,,,,,,,,,,,
"SA","Star Lake",2004,259,2004-09-15,1,11,0.50,,,,,,,,3.48,8.27,,,,,,,,,,,,,,,,
"BS","Big St Germain Lake",2001,267,2001-09-24,2,11,0.00,,,,,,,,3.88,10.48,,,,,,,,,,,,"A","A",,,
"CA","Camp Lake",2002,175,2002-06-24,2,11,0.50,,,12.00,,1.65,0.97,5.92,9.40,0.68,310,4,,,,,,,,,,,,,,
"IN","Indian Lake",2002,149,2002-05-29,2,11,0.50,,,,,6.67,2.00,,4.40,1.39,,,,,,,,,,,,,,,,
"PA","Palmer Lake",2002,171,2002-06-20,1,11,0.50,,,81.00,730.33,17.58,2.33,7.80,10.54,9.11,481,44,306.940,,,,,,,,,,,,,
"LG","Little St Germain Lake",2003,161,2003-06-10,1,11,0.50,,,77.00,682.00,6.40,0.50,8.65,5.12,9.00,418,16,121.600,,,,,,,,,,,,,"E"
"DA","Day Lake",2004,257,2004-09-13,2,11,0.50,,,,,,,,3.30,0.75,,,,,,,,,,,,,,,,
"TI","Twin Lake South",2004,258,2004-09-14,2,11,0.50,,,,,,,,3.42,11.09,,,,,,,,,,,,,,,,
"LC","Little Crooked Lake",2001,172,2001-06-21,2,11,0.00,20.20,9.22,,,,,,,,290,12,,,,,,,,,,,,,,
"LX","Lynx Lake",2001,185,2001-07-04,1,11,0.00,21.10,8.65,,,,,,,,322,8,,,,,,,"U","U",,,,,,
"PL","Pallete Lake",2001,173,2001-06-22,2,11,0.00,19.30,9.62,,,,,,,,488,11,,,,,,,,,,,,,,
"BS","Big St Germain Lake",2001,183,2001-07-02,1,11,0.00,21.20,8.42,,,,,,,,265,18,,,,,,,"U","U",,,,,,
"LS","Little Star Lake",2001,232,2001-08-20,2,11,0.00,,,,,,,,,,212,5,,,,,,,,,,,,,,
"PI","Pioneer Lake",2004,154,2004-06-02,1,11,0.50,,,96.00,791.00,6.00,-0.60,7.84,,,300,14,176.950,,,,,,,"S",,"D","D",,,
"SA","Star Lake",2004,161,2004-06-09,1,11,0.50,,,77.00,721.00,3.40,-0.70,8.03,,,276,4,119.650,,,,,,,"S",,"D","D",,,
"OT","Otter Lake",2004,160,2004-06-08,1,11,0.50,,,72.00,524.00,3.40,4.30,7.75,,,419,10,291.800,,,,,,"O",,,"D","D",,,
"NE","Nebish Lake",2002,175,2002-06-24,2,11,0.50,,,15.00,94.69,,,7.17,4.61,1.47,335,4,,,,,,,,,,,,,,
"LS","Little Star Lake",2001,186,2001-07-05,2,11,0.00,20.60,8.35,,,,,,,,175,15,,,,,,,,,,,,,,
"BS","Big St Germain Lake",2001,183,2001-07-02,2,11,0.00,21.20,8.42,,,,,,,,257,15,,,,,,,"U","U",,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,2,11,0.50,,,110.00,1054.00,1.70,0.00,8.30,6.46,14.02,261,4,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,2,11,0.50,,,44.00,338.00,0.80,2.70,7.42,,,379,4,,,,,,,"O",,,"D","D",,,
